long.fips,long.name,short.fips,year,median.age,hs.plus,bachelors.plus,ag.percent.employ,mean.income,median.income,white.percent,papers.total,papers.daily,ktype_use,k.seats,party.presence,party.comp,general.presence,general.comp,population,pop_density
620L500US12038,"State House District 38 (2016), Florida",12038,2018,43.1,88,25.2,1.26,67521,51494,84.09,3636,0,SMD,1,1,1,1,1,164000,381.7033746
620L500US12039,"State House District 39 (2016), Florida",12039,2018,40.3,85.7,20.6,0.84,62125,49737,84.48,18953,6758,SMD,1,1,1,1,1,169555,340.8572342
620L500US12004,"State House District 4 (2016), Florida",12004,2018,36.4,91.8,31.3,0.43,74072,58200,77.66,20056,5014,SMD,1,1,1,1,1,172014,337.6570861
620L500US12040,"State House District 40 (2016), Florida",12040,2018,39.2,87.2,23.2,0.88,60561,43930,76.4,18415,7366,SMD,1,1,1,1,1,163320,1710.371984
620L500US12042,"State House District 42 (2016), Florida",12042,2018,39.3,84.8,17.9,2.27,57450,45609,78.01,21617,6158,SMD,1,1,1,1,1,171123,102.053255
620L500US12044,"State House District 44 (2016), Florida",12044,2018,36.2,93.6,48.1,0.16,105257,69497,71.45,15545,3109,SMD,1,1,1,1,1,177401,1130.345856
620L500US12047,"State House District 47 (2016), Florida",12047,2018,39.1,92.9,42.1,0.22,80987,54255,82.76,18965,3793,SMD,1,1,1,1,1,167024,3744.680851
620L500US12048,"State House District 48 (2016), Florida",12048,2018,35.3,83.9,20.4,0.19,53215,41081,69.35,10475,2095,SMD,1,1,1,1,1,170526,2276.229377
620L500US12049,"State House District 49 (2016), Florida",12049,2018,28.6,88.1,32.7,0.21,59225,46985,74.79,7380,1476,SMD,1,1,1,1,1,173016,3069.836764
620L500US12050,"State House District 50 (2016), Florida",12050,2018,37.3,92,34.2,0.17,74180,58795,77.15,10459,3295,SMD,1,1,1,1,1,178104,343.3627977
620L500US12051,"State House District 51 (2016), Florida",12051,2018,47.3,90.7,26.9,0.52,68051,49749,82.92,3440,3440,SMD,1,1,1,1,1,160539,518.7345306
620L500US12052,"State House District 52 (2016), Florida",12052,2018,48,92.7,35.1,0.18,76732,55951,87.85,3136,3136,SMD,1,1,1,1,1,168890,966.6101967
620L500US12053,"State House District 53 (2016), Florida",12053,2018,44.8,89.8,22.3,0.7,57575,45539,78.58,4028,4028,SMD,1,1,1,1,1,165605,453.3186246
620L500US12054,"State House District 54 (2016), Florida",12054,2018,51.7,87.4,25.8,2.13,74462,47088,84.06,6268,6268,SMD,1,1,1,1,1,164932,263.5260583
620L500US12055,"State House District 55 (2016), Florida",12055,2018,48.5,79.6,14.5,9.31,49773,36049,83.66,15490,6827,SMD,1,1,1,1,1,156166,54.8601692
620L500US12056,"State House District 56 (2016), Florida",12056,2018,38.7,77.9,16.1,10.02,58323,43952,81.93,22464,7672,SMD,1,1,1,1,1,158192,87.37610966
620L500US12057,"State House District 57 (2016), Florida",12057,2018,39.7,89.8,33,3.02,81120,65153,76.19,12595,0,SMD,1,1,1,1,1,177434,494.8419682
620L500US12058,"State House District 58 (2016), Florida",12058,2018,35.8,82.6,22.2,4.26,61395,46518,73.16,16305,0,SMD,1,1,1,1,1,165628,649.2898613
620L500US12059,"State House District 59 (2016), Florida",12059,2018,36.4,91.2,29,0.64,70576,57782,71.55,8990,0,SMD,1,1,1,1,1,173155,2775.631572
620L500US12006,"State House District 6 (2016), Florida",12006,2018,39.6,89.3,23.4,0.6,64613,48921,81.36,6664,6664,SMD,1,1,1,1,1,168168,364.9550447
620L500US12060,"State House District 60 (2016), Florida",12060,2018,38.4,92.3,45.5,0.5,101731,64908,83.32,19360,0,SMD,1,1,1,1,1,175500,2377.275683
620L500US12061,"State House District 61 (2016), Florida",12061,2018,33.5,79,16.5,0.51,40302,28899,39.71,21655,0,SMD,1,0,0,0,1,167511,3621.154802
620L500US12062,"State House District 62 (2016), Florida",12062,2018,37,82.6,20.1,0.38,52151,40457,76.9,12945,0,SMD,1,1,1,1,1,167220,3923.602149
620L500US12063,"State House District 63 (2016), Florida",12063,2018,33.4,91.5,42.3,0.26,81899,52488,69,10025,0,SMD,1,1,1,1,1,169582,1953.529629
620L500US12064,"State House District 64 (2016), Florida",12064,2018,42.4,95,44.6,0.16,96846,72545,84.5,14202,1069,SMD,1,1,1,1,1,161878,1596.555941
620L500US12065,"State House District 65 (2016), Florida",12065,2018,50.9,92.9,33.5,0.18,73808,52254,91.89,26544,3318,SMD,1,1,1,1,1,164884,2762.616447
620L500US12066,"State House District 66 (2016), Florida",12066,2018,50.3,90.3,27.8,0.21,72719,45696,87.15,30736,3842,SMD,1,1,1,1,1,159787,3998.373495
620L500US12067,"State House District 67 (2016), Florida",12067,2018,44.6,89.1,22.4,0.38,57172,42683,83.92,30384,3798,SMD,1,1,1,1,1,161097,4160.455567
620L500US12069,"State House District 69 (2016), Florida",12069,2018,50.1,90.7,31.2,0.37,71205,50589,87.91,32616,4077,SMD,1,1,1,1,1,163501,4212.314827
620L500US12007,"State House District 7 (2016), Florida",12007,2018,41.3,81.4,14.5,4.23,53651,40442,74.72,18655,384,SMD,1,1,1,1,1,154512,25.03755341
620L500US12071,"State House District 71 (2016), Florida",12071,2018,52.3,89.2,29.4,0.64,71676,45780,89.2,19947,5773,SMD,1,1,1,1,1,168345,2754.110429
620L500US12072,"State House District 72 (2016), Florida",12072,2018,51.6,92.5,35.3,0.86,76114,52566,93.26,23072,9888,SMD,1,1,1,1,1,165905,2475.93535
620L500US12073,"State House District 73 (2016), Florida",12073,2018,49.4,93.8,36.9,1.2,89243,70074,91.78,16941,4939,SMD,1,1,1,1,1,175406,226.6092713
620L500US12074,"State House District 74 (2016), Florida",12074,2018,58.1,93.1,28.2,0.42,70747,52202,92.36,44849,19221,SMD,1,1,1,1,1,168456,464.921674
620L500US12076,"State House District 76 (2016), Florida",12076,2018,58.9,90.6,37.3,0.84,91749,59295,93.72,64442,9206,SMD,1,1,1,1,1,160074,729.58893
620L500US12077,"State House District 77 (2016), Florida",12077,2018,45.5,90.5,22.8,0.25,66147,52176,90.58,84882,12126,SMD,1,1,1,1,1,173163,1349.956733
620L500US12078,"State House District 78 (2016), Florida",12078,2018,45.2,84.5,31,1.02,70426,48205,78.44,50736,7248,SMD,1,1,1,1,1,166022,848.6357177
620L500US12079,"State House District 79 (2016), Florida",12079,2018,41.9,82.2,15.7,0.99,52616,41993,77.67,97636,13948,SMD,1,1,1,1,1,181711,761.2302949
620L500US12080,"State House District 80 (2016), Florida",12080,2018,39.7,77.9,24.7,11.79,81969,55750,83.84,11382,1763,SMD,1,1,1,1,1,166612,88.73933181
620L500US12082,"State House District 82 (2016), Florida",12082,2018,49,90.2,36.2,1.25,98160,61319,88.49,11943,2654,SMD,1,1,1,1,1,168043,313.4230091
620L500US12083,"State House District 83 (2016), Florida",12083,2018,44.3,89.6,26.1,0.51,73685,53658,79.28,0,0,SMD,1,1,1,1,1,166536,1581.193092
620L500US12085,"State House District 85 (2016), Florida",12085,2018,46.5,92.3,37.5,0.6,105687,72378,84,30438,6764,SMD,1,1,1,1,1,164459,460.3200372
620L500US12086,"State House District 86 (2016), Florida",12086,2018,41,90,34.3,1.08,84704,60456,71.2,14949,3322,SMD,1,1,1,1,1,169537,1788.308387
620L500US12087,"State House District 87 (2016), Florida",12087,2018,32.6,71.4,14.9,1.16,49890,37910,74.59,18945,4210,SMD,1,1,1,1,1,169791,5589.091148
620L500US12089,"State House District 89 (2016), Florida",12089,2018,50.4,92.9,45.7,0.22,111026,60584,85.06,25740,5720,SMD,1,1,1,1,1,161793,3454.089366
620L500US12090,"State House District 90 (2016), Florida",12090,2018,44.2,88.9,29.9,0.87,68758,53937,75.67,15111,3358,SMD,1,1,1,1,1,165447,3991.676317
620L500US12093,"State House District 93 (2016), Florida",12093,2018,50.1,92.9,41.5,0.17,96720,59383,87.19,18536,2648,SMD,1,1,1,1,1,157183,5014.931564
620L500US12097,"State House District 97 (2016), Florida",12097,2018,39.5,91.3,33.4,0.05,75725,57402,68.16,12250,1750,SMD,1,0,0,0,1,163474,333.8561515
620L500US12098,"State House District 98 (2016), Florida",12098,2018,39.7,92.8,38.4,0.09,91865,66591,74.56,11844,1692,SMD,1,1,1,1,1,166170,3769.309289
610U500US12010,"State Senate District 10 (2016), Florida",12010,2018,49.4,87.5,19.4,0.73,57839,43826,90.86,2,1,SMD,1,1,1,1,1,480212,321.4053133
610U500US12012,"State Senate District 12 (2016), Florida",12012,2018,55.7,87.9,22,1.63,59232,44968,85.65,11,3,SMD,1,1,1,1,1,509561,277.5624059
610U500US12014,"State Senate District 14 (2016), Florida",12014,2018,46,90.1,23.4,0.57,61815,46673,84.3,3,2,SMD,1,0,0,0,1,485482,468.0977845
610U500US12016,"State Senate District 16 (2016), Florida",12016,2018,47.7,90.3,26.4,0.19,64153,44332,88.9,9,1,SMD,1,1,1,1,1,486100,2820.17811
610U500US12018,"State Senate District 18 (2016), Florida",12018,2018,38.5,90.3,37.5,0.29,85081,57286,80.99,5,0,SMD,1,1,1,1,1,498402,2594.53297
610U500US12002,"State Senate District 2 (2016), Florida",12002,2018,39.9,87.3,23.6,0.96,65941,49720,80.92,11,3,SMD,1,1,1,1,1,501926,113.2215328
610U500US12020,"State Senate District 20 (2016), Florida",12020,2018,37.6,87.1,27.7,1.8,68488,50766,75.77,11,2,SMD,1,1,1,1,1,503499,721.7009529
610U500US12022,"State Senate District 22 (2016), Florida",12022,2018,40.4,84.4,20.5,1.52,57193,43837,76.83,17,5,SMD,1,1,1,1,1,506044,542.5535109
610U500US12024,"State Senate District 24 (2016), Florida",12024,2018,47.7,90,28.3,0.32,67627,47414,86.45,8,1,SMD,1,1,1,1,1,484167,3719.069017
610U500US12026,"State Senate District 26 (2016), Florida",12026,2018,46.2,82.3,17.7,6.76,57461,41928,84.45,26,6,SMD,1,1,1,1,1,482204,88.07264783
610U500US12028,"State Senate District 28 (2016), Florida",12028,2018,46.5,83.7,30.3,4.47,90818,56350,85.26,20,3,SMD,1,1,1,1,1,525855,154.4017967
610U500US12030,"State Senate District 30 (2016), Florida",12030,2018,42.5,87.8,33.4,0.56,90445,55984,70.48,9,2,SMD,1,0,0,0,1,495068,1901.26311
610U500US12032,"State Senate District 32 (2016), Florida",12032,2018,38.4,92.4,39.9,0.36,95912,71904,73.31,7,1,SMD,1,0,0,0,1,500055,529.7220854
610U500US12034,"State Senate District 34 (2016), Florida",12034,2018,45.1,88.6,32.2,0.23,74580,48994,75.46,7,1,SMD,1,0,0,0,1,482894,5041.015523
610U500US12036,"State Senate District 36 (2016), Florida",12036,2018,40.5,77.6,21.2,0.22,54441,39533,88.85,10,2,SMD,1,1,1,1,1,492259,3619.019262
610U500US12038,"State Senate District 38 (2016), Florida",12038,2018,39,81.7,31.3,0.25,72205,40625,56.7,10,2,SMD,1,0,0,0,1,496353,9557.564554
610U500US12004,"State Senate District 4 (2016), Florida",12004,2018,38.5,92.6,35.1,0.28,84089,61868,79,6,1,SMD,1,1,1,1,1,486727,407.0416728
610U500US12040,"State Senate District 40 (2016), Florida",12040,2018,40.2,86.3,31.3,0.5,76243,56773,85.65,10,2,SMD,1,1,1,1,1,494981,5601.803963
610U500US12006,"State Senate District 6 (2016), Florida",12006,2018,34.9,85.4,20.1,0.24,53293,40143,48.09,4,1,SMD,1,0,0,0,1,491350,2276.359863
610U500US12008,"State Senate District 8 (2016), Florida",12008,2018,36.1,87.9,28.8,1.87,58702,39703,73.82,9,3,SMD,1,1,1,1,1,481758,193.5071836
620L500US13001,"State House District 1 (2016), Georgia",13001,2018,40.3,78.6,14.7,0.87,53948,40860,92.74,1328,0,SMD,1,0,0,0,1,52835,130.2333033
620L500US13010,"State House District 10 (2016), Georgia",13010,2018,40.7,80.4,18.7,2.71,54139,41232,90.04,1893,0,SMD,1,1,1,1,1,54577,176.4264725
620L500US13100,"State House District 100 (2016), Georgia",13100,2018,30.4,81.7,21.2,0.18,52398,44389,29.77,308,308,SMD,1,0,0,0,1,58844,4450.797973
620L500US13101,"State House District 101 (2016), Georgia",13101,2018,36.4,87.3,32.7,0.03,76313,60688,48.4,542,542,SMD,1,1,1,1,1,59236,2554.487041
620L500US13102,"State House District 102 (2016), Georgia",13102,2018,35.8,91.9,37.4,0.08,88879,72101,56.79,359,359,SMD,1,1,1,1,1,57088,2448.027444
620L500US13103,"State House District 103 (2016), Georgia",13103,2018,36.7,88.5,33.8,0.62,94003,77949,75.57,512,512,SMD,1,1,1,1,1,61961,1077.732554
620L500US13104,"State House District 104 (2016), Georgia",13104,2018,35.6,91.5,35.7,0.13,92173,79679,65.56,449,449,SMD,1,1,1,1,1,60695,1188.979
620L500US13105,"State House District 105 (2016), Georgia",13105,2018,35.4,90.1,33.9,0.12,83247,66437,52.21,399,399,SMD,1,1,1,1,1,58606,1233.343154
620L500US13106,"State House District 106 (2016), Georgia",13106,2018,37.3,90.8,31.9,0.29,80353,65809,53.82,550,550,SMD,1,1,1,1,1,57298,1989.237606
620L500US13107,"State House District 107 (2016), Georgia",13107,2018,36.5,87.7,37.8,0.12,90536,73431,50.52,448,448,SMD,1,1,1,1,1,57036,2995.116316
620L500US13108,"State House District 108 (2016), Georgia",13108,2018,36.8,85.7,38.7,0.29,80594,60788,53.96,496,496,SMD,1,1,1,1,1,57888,2492.057342
620L500US13109,"State House District 109 (2016), Georgia",13109,2018,38.7,89.5,29.9,0.22,79920,68341,57.78,796,119,SMD,1,1,1,1,1,56870,629.2042839
620L500US13011,"State House District 11 (2016), Georgia",13011,2018,42.4,79.4,19,0.67,62883,48901,95.96,1886,0,SMD,1,1,1,1,1,54146,120.8262762
620L500US13110,"State House District 110 (2016), Georgia",13110,2018,33.8,86.6,19,0.42,65128,54173,59.11,1080,178,SMD,1,1,1,1,1,57082,348.4604302
620L500US13111,"State House District 111 (2016), Georgia",13111,2018,37.5,89.6,28.7,0,76690,63465,52.27,920,0,SMD,1,1,1,1,1,57601,656.8707948
620L500US13112,"State House District 112 (2016), Georgia",13112,2018,40.3,83.9,22.3,1.74,71035,54070,74.94,3542,1060,SMD,1,1,1,1,1,54007,102.8050726
620L500US13113,"State House District 113 (2016), Georgia",13113,2018,34.8,84.2,19.7,0.31,58274,48309,34.02,1703,886,SMD,1,0,0,0,1,56485,1097.90468
620L500US13114,"State House District 114 (2016), Georgia",13114,2018,37.7,89.3,22.2,0.37,73014,62222,76.98,623,225,SMD,1,0,0,1,1,57091,487.1578265
620L500US13116,"State House District 116 (2016), Georgia",13116,2018,35.3,81.2,16.7,0.52,64204,52241,81.14,0,0,SMD,1,0,0,0,1,57569,475.278014
620L500US13117,"State House District 117 (2016), Georgia",13117,2018,32.7,87.9,40.4,2.05,70919,47073,75.3,2477,484,SMD,1,1,1,1,1,56669,446.9305025
620L500US13118,"State House District 118 (2016), Georgia",13118,2018,26.9,81.7,29,0.76,45978,31700,55.95,1844,922,SMD,1,0,0,0,1,57245,944.7149105
620L500US13119,"State House District 119 (2016), Georgia",13119,2018,28.1,93,50.7,1.43,69413,46962,80.51,1457,391,SMD,1,1,1,1,1,56067,289.8987601
620L500US13012,"State House District 12 (2016), Georgia",13012,2018,38.8,78.3,14.5,1.17,54267,40973,87.39,2366,1245,SMD,1,1,1,1,1,53451,86.0956167
620L500US13120,"State House District 120 (2016), Georgia",13120,2018,44.6,80.8,19.6,4.57,61865,43472,65.18,2861,0,SMD,1,1,1,1,1,53727,34.28631598
620L500US13121,"State House District 121 (2016), Georgia",13121,2018,34.1,87.7,22.3,0.52,62610,52737,66.23,1657,0,SMD,1,0,0,0,1,59338,136.6240249
620L500US13122,"State House District 122 (2016), Georgia",13122,2018,37.1,93.8,42.8,0.12,106517,87690,79.09,491,0,SMD,1,1,1,1,1,62674,1146.930186
620L500US13123,"State House District 123 (2016), Georgia",13123,2018,39.6,91.1,38.4,0.24,87394,60366,74.82,1928,510,SMD,1,1,1,1,1,55210,2325.708749
620L500US13124,"State House District 124 (2016), Georgia",13124,2018,33.9,81.4,21.1,0.18,42573,30763,37.44,5298,1766,SMD,1,0,0,1,1,51349,2037.820462
620L500US13125,"State House District 125 (2016), Georgia",13125,2018,35.2,79.2,11.3,0.44,45390,33832,36.75,3858,1286,SMD,1,0,0,0,1,56369,450.3251474
620L500US13126,"State House District 126 (2016), Georgia",13126,2018,36.1,84.6,14.4,1.77,54439,41798,34.07,3318,485,SMD,1,1,1,1,1,54456,61.4633783
620L500US13127,"State House District 127 (2016), Georgia",13127,2018,30.7,80.6,19,1.89,51476,41286,38.92,6439,1741,SMD,1,0,0,0,1,53731,101.8106921
620L500US13128,"State House District 128 (2016), Georgia",13128,2018,41.3,75.5,11.3,2.96,45559,32012,41.46,4306,0,SMD,1,1,1,1,1,51724,28.50721278
620L500US13129,"State House District 129 (2016), Georgia",13129,2018,40.1,81.4,15.6,1.72,64251,45593,70.07,2607,0,SMD,1,1,1,1,1,52554,62.49345979
620L500US13013,"State House District 13 (2016), Georgia",13013,2018,36.5,76.4,20.3,0.71,56135,38434,66.64,1749,1749,SMD,1,1,1,1,1,53623,598.5444642
620L500US13130,"State House District 130 (2016), Georgia",13130,2018,38.2,81.9,18.5,0.63,54411,42235,62.56,1647,1063,SMD,1,1,1,1,1,53157,246.7861669
620L500US13131,"State House District 131 (2016), Georgia",13131,2018,39.7,82.9,14.4,1.36,55212,41036,73.17,2589,0,SMD,1,1,1,1,1,52272,85.04227547
620L500US13132,"State House District 132 (2016), Georgia",13132,2018,34,78.4,11.6,0.98,49702,34673,51.02,3892,1048,SMD,1,1,1,1,1,54531,134.8052121
620L500US13133,"State House District 133 (2016), Georgia",13133,2018,41.1,88.9,29.9,1.02,85710,57242,75.62,3087,998,SMD,1,0,0,0,1,54585,105.3071241
620L500US13134,"State House District 134 (2016), Georgia",13134,2018,34.1,94.1,35.4,0.24,76412,60732,72.23,1881,847,SMD,1,1,1,1,1,57178,626.0524904
620L500US13135,"State House District 135 (2016), Georgia",13135,2018,33.1,76.3,14.5,0.2,39025,26033,35.71,2962,1481,SMD,1,0,0,0,1,52848,2238.089188
620L500US13136,"State House District 136 (2016), Georgia",13136,2018,31.2,87.8,20.8,0.01,51845,37920,36.54,1946,973,SMD,1,0,0,0,1,56884,1690.661594
620L500US13137,"State House District 137 (2016), Georgia",13137,2018,39.3,83.9,17.6,0.74,59741,47058,39.15,4704,648,SMD,1,0,0,0,1,57480,65.45563866
620L500US13138,"State House District 138 (2016), Georgia",13138,2018,31,80.4,19.6,3.93,48699,36679,52.84,1127,0,SMD,1,1,1,1,1,52522,49.03680702
620L500US13139,"State House District 139 (2016), Georgia",13139,2018,38.2,75.1,12.3,5.77,41193,29626,38.8,509,0,SMD,1,0,0,0,1,49640,39.78829804
620L500US13014,"State House District 14 (2016), Georgia",13014,2018,40.8,81.6,15.5,0.92,62775,51342,89.46,4361,1715,SMD,1,0,0,0,1,53839,140.529606
620L500US13140,"State House District 140 (2016), Georgia",13140,2018,39.9,83,16,2.02,56543,43442,59.89,2298,76,SMD,1,0,0,0,1,55239,99.31249483
620L500US13141,"State House District 141 (2016), Georgia",13141,2018,40,92.1,38.6,1.08,83000,58988,67.36,2045,779,SMD,1,0,0,0,1,57259,212.2724223
620L500US13142,"State House District 142 (2016), Georgia",13142,2018,35.2,80.4,14.2,0.63,45122,32536,32.15,1116,1116,SMD,1,0,0,0,1,53551,850.3803217
620L500US13143,"State House District 143 (2016), Georgia",13143,2018,33.6,79.7,20.6,0.43,44263,26665,32.72,2113,2113,SMD,1,0,0,0,1,52336,733.3155852
620L500US13144,"State House District 144 (2016), Georgia",13144,2018,40.6,83.7,17.1,1.53,61429,45285,68.25,1549,416,SMD,1,1,1,1,1,52149,41.04724026
620L500US13145,"State House District 145 (2016), Georgia",13145,2018,35.8,81.8,17.4,1.61,51201,36112,55.32,3109,1391,SMD,1,1,1,1,1,53819,161.6093977
620L500US13146,"State House District 146 (2016), Georgia",13146,2018,36.2,92.7,26.4,0.32,75413,63673,64.66,1613,0,SMD,1,0,0,0,1,58085,713.1281384
620L500US13147,"State House District 147 (2016), Georgia",13147,2018,33,88.9,23.1,0.13,57349,46180,60.14,1453,0,SMD,1,1,1,1,1,54362,1191.966146
620L500US13148,"State House District 148 (2016), Georgia",13148,2018,39.1,81.2,14.7,4.03,55575,40036,60.54,3240,1484,SMD,1,1,1,1,1,53158,47.46784013
620L500US13149,"State House District 149 (2016), Georgia",13149,2018,39.9,77.5,10.1,5.09,43996,31200,62.46,3733,213,SMD,1,0,0,0,1,52835,36.59716657
620L500US13015,"State House District 15 (2016), Georgia",13015,2018,36,82.1,21.8,0.62,63259,50205,78.8,5547,1849,SMD,1,0,0,0,1,55338,393.3999687
620L500US13150,"State House District 150 (2016), Georgia",13150,2018,38.6,81.7,14.7,2.22,50410,34916,62.68,4050,2546,SMD,1,0,0,0,1,53804,55.28008893
620L500US13151,"State House District 151 (2016), Georgia",13151,2018,40.5,76.2,14.9,6.97,50457,31331,38.63,2485,166,SMD,1,1,1,1,1,51679,19.54900984
620L500US13152,"State House District 152 (2016), Georgia",13152,2018,38.5,83.2,18.1,3.89,66363,49853,71.28,2683,0,SMD,1,1,1,1,1,54287,48.46819885
620L500US13153,"State House District 153 (2016), Georgia",13153,2018,33.2,82.5,19,2.17,48766,33363,30.98,3538,1769,SMD,1,1,1,1,1,53032,645.1581509
620L500US13154,"State House District 154 (2016), Georgia",13154,2018,39.3,80,15.5,5.11,49445,32735,35.41,3541,1166,SMD,1,0,0,0,1,52377,50.53241525
620L500US13155,"State House District 155 (2016), Georgia",13155,2018,38.4,82.4,14.8,5.6,49469,36368,67.14,5412,943,SMD,1,1,1,1,1,54170,44.44440798
620L500US13156,"State House District 156 (2016), Georgia",13156,2018,36.7,79.1,14.9,6.83,51464,36053,69.47,1751,0,SMD,1,0,0,0,1,53699,55.58643748
620L500US13157,"State House District 157 (2016), Georgia",13157,2018,36.1,76.8,12.7,5.35,51750,37386,64.05,4833,0,SMD,1,0,0,0,1,53761,66.56530175
620L500US13158,"State House District 158 (2016), Georgia",13158,2018,38.1,78.3,15,4.98,44922,30961,61.49,3741,722,SMD,1,1,1,1,1,54335,39.20330741
620L500US13159,"State House District 159 (2016), Georgia",13159,2018,36.6,83.5,18.3,2.07,58197,46726,67.94,3242,669,SMD,1,0,0,0,1,55314,49.12372315
620L500US13016,"State House District 16 (2016), Georgia",13016,2018,38.7,76.3,12.8,1.1,57580,41636,80.46,3057,274,SMD,1,1,1,1,1,53154,117.0919328
620L500US13160,"State House District 160 (2016), Georgia",13160,2018,25.2,86.6,25.7,1.1,56072,39570,72.49,2414,1699,SMD,1,0,0,0,1,55792,97.96594932
620L500US13161,"State House District 161 (2016), Georgia",13161,2018,35.7,90.9,30.9,0.16,81277,69820,71.96,3681,742,SMD,1,1,1,1,1,61782,304.3283369
620L500US13162,"State House District 162 (2016), Georgia",13162,2018,30.2,84.8,21.4,0.2,50583,38236,38.03,4344,1086,SMD,1,0,0,0,1,60878,1199.70834
