candidate_ID,assigned_ID,year,name,first_name,last_name,bp_url
UT-9Z1Y13B_Wilson_C,9Z1Y13B,2020,Chris Wilson,Chris,Wilson,https://ballotpedia.org/Chris_Wilson_(Utah)
UT-071EK5L_Hinkins_D,071EK5L,2020,David Hinkins,David,Hinkins,https://ballotpedia.org/David_Hinkins
UT-7DL5B56_Goode_C,7DL5B56,2020,Chuck Goode,Chuck,Goode,https://ballotpedia.org/Chuck_Goode
UT-6R5TK27_Ipson_D,6R5TK27,2020,Don Ipson,Don,Ipson,https://ballotpedia.org/Don_Ipson
WV-8L0KK04_Swartzmiller_R,8L0KK04,2020,Randy Swartzmiller,Randy,Swartzmiller,https://ballotpedia.org/Randy_Swartzmiller
WV-6CI5X29_Weld_R,6CI5X29,2020,Ryan Weld,Ryan,Weld,https://ballotpedia.org/Ryan_Weld
WV-A24VG31_Evans_B,A24VG31,2020,Brandon Evans,Brandon,Evans,https://ballotpedia.org/Brandon_Evans
WV-88W8J6P_Gary_J,88W8J6P,2020,Josh Gary,Josh,Gary,https://ballotpedia.org/Josh_Gary
WV-27FQ25D_Maroney_M,27FQ25D,2020,Mike Maroney,Mike,Maroney,https://ballotpedia.org/Mike_Maroney
WV-YJI7207_Wilson_R,YJI7207,2020,Robert Wilson Jr.,Robert,Wilson,https://ballotpedia.org/Robert_Wilson_Jr._(West_Virginia)
WV-2594ZGW_Boley_D,2594ZGW,2020,Donna Boley,Donna,Boley,https://ballotpedia.org/Donna_Boley
WV-9H16TH0_Shultz_T,9H16TH0,2020,Travis Shultz,Travis,Shultz,https://ballotpedia.org/Travis_Shultz
WV-UI910P3_Ashworth_B,UI910P3,2020,Bruce Ashworth,Bruce,Ashworth,https://ballotpedia.org/Bruce_Ashworth
WV-6046YUM_Grady_A,6046YUM,2020,Amy Nichole Grady,Amy,Grady,https://ballotpedia.org/Amy_Nichole_Grady
WV-7Z6KN50_Plymale_R,7Z6KN50,2020,Robert Plymale,Robert,Plymale,https://ballotpedia.org/Robert_Plymale
WV-SY50P52_Shaffer_C,SY50P52,2020,Charles Shaffer,Charles,Shaffer,https://ballotpedia.org/Charles_Shaffer
WV-04IME76_Swope_C,04IME76,2020,Chandler Swope,Chandler,Swope,https://ballotpedia.org/Chandler_Swope
WV-I9N10K9_Rodighiero_R,I9N10K9,2020,Ralph Rodighiero,Ralph,Rodighiero,https://ballotpedia.org/Ralph_Rodighiero
WV-5P19GE7_Phillips_R,5P19GE7,2020,Rupie Phillips,Rupie,Phillips,https://ballotpedia.org/Rupert_Phillips_Jr.
WV-669OM1A_Jeffries_G,669OM1A,2020,Glenn Jeffries,Glenn,Jeffries,https://ballotpedia.org/Glenn_Jeffries
WV-RN5Y432_Crouse_K,RN5Y432,2020,Kathie Hess Crouse,Kathie,Crouse,https://ballotpedia.org/Kathie_Hess_Crouse
WV-6E5F65V_Stover_D,6E5F65V,2020,David Stover,David,Stover,https://ballotpedia.org/David_Stover_(West_Virginia)
WV-5T1V32Y_Laird_W,5T1V32Y,2020,William Laird,William,Laird,https://ballotpedia.org/William_Laird
WV-9AD881B_Woodrum_J,9AD881B,2020,Jack Woodrum,Jack,Woodrum,https://ballotpedia.org/Jack_Woodrum
WV-1S62Z0I_Campbell_D,1S62Z0I,2020,Denise L. Campbell,Denise,Campbell,https://ballotpedia.org/Denise_Campbell
WV-J852OS8_Karnes_R,J852OS8,2020,Robert Karnes,Robert,Karnes,https://ballotpedia.org/Robert_Karnes
WV-ZI7980I_Facemire_D,ZI7980I,2020,Douglas Facemire,Douglas,Facemire,https://ballotpedia.org/Douglas_Facemire
WV-743SV2Z_Martin_P,743SV2Z,2020,Patrick Martin,Patrick,Martin,https://ballotpedia.org/Patrick_Martin_(West_Virginia)
WV-G25P4R3_Caputo_M,G25P4R3,2020,Michael Caputo,Michael,Caputo,https://ballotpedia.org/Michael_Caputo
WV-3U370DG_Polis_R,3U370DG,2020,Rebecca Polis,Rebecca,Polis,https://ballotpedia.org/Rebecca_Polis
WV-X15M04C_Childers_D,X15M04C,2020,David Childers,David,Childers,https://ballotpedia.org/David_Childers
WV-0SW328X_Smith_R,0SW328X,2020,Randy E. Smith,Randy,Smith,https://ballotpedia.org/Randy_Smith_(West_Virginia)
WV-T8Z4C51_Blair_C,T8Z4C51,2020,Craig Blair,Craig,Blair,https://ballotpedia.org/Craig_Blair
WV-8XO921L_Kinnie_D,8XO921L,2020,Donald Kinnie,Donald,Kinnie,https://ballotpedia.org/Donald_Kinnie
WV-74C66MB_Dougherty_P,74C66MB,2020,Pete Dougherty,Pete,Dougherty,https://ballotpedia.org/Pete_Dougherty
WV-50AP34I_Rucker_P,50AP34I,2020,Patricia Rucker,Patricia,Rucker,https://ballotpedia.org/Patricia_Rucker
WV-71AG23B_Robinson_A,71AG23B,2020,Andrew Robinson,Andrew,Robinson,https://ballotpedia.org/Andrew_Robinson_(West_Virginia)
WV-Z4222DQ_Nelson_E,Z4222DQ,2020,Eric Nelson,Eric,Nelson,https://ballotpedia.org/Eric_Nelson_(West_Virginia)
WY-1JPI260_Boner_B,1JPI260,2020,Brian Boner,Brian,Boner,https://ballotpedia.org/Brian_Boner
WY-34LG73E_Nethercott_T,34LG73E,2020,Tara Nethercott,Tara,Nethercott,https://ballotpedia.org/Tara_Nethercott
WY-4EXC644_Wallesch_B,4EXC644,2020,Britney Wallesch,Britney,Wallesch,https://ballotpedia.org/Britney_Wallesch
WY-3P130QL_Bouchard_A,3P130QL,2020,Anthony Bouchard,Anthony,Bouchard,https://ballotpedia.org/Anthony_Bouchard
WY-DCJ0471_Byrd_J,DCJ0471,2020,James Byrd,James,Byrd,https://ballotpedia.org/James_Byrd
WY-A1A6U46_Ellis_A,A1A6U46,2020,Affie Ellis,Affie,Ellis,https://ballotpedia.org/Affie_Ellis
WY-K1773ST_Grimes_J,K1773ST,2020,Jackie Grimes,Jackie,Grimes,https://ballotpedia.org/Jackie_Grimes
WY-4S2OZ99_Furphy_D,4S2OZ99,2020,Dan Furphy,Dan,Furphy,https://ballotpedia.org/Dan_Furphy
WY-8DN47E0_Anselmi-Dalton_L,8DN47E0,2020,Liisa Anselmi-Dalton,Liisa,Anselmi-Dalton,https://ballotpedia.org/Liisa_Anselmi-Dalton
WY-8O809IY_Kolb_J,8O809IY,2020,John Kolb,John,Kolb,https://ballotpedia.org/John_Kolb
WY-PJL0684_Baldwin_F,PJL0684,2020,Fred Baldwin,Fred,Baldwin,https://ballotpedia.org/Fred_Baldwin_(Wyoming)
WY-OSY6517_Dockstader_D,OSY6517,2020,Dan Dockstader,Dan,Dockstader,https://ballotpedia.org/Dan_Dockstader
WY-A999D4T_French_T,A999D4T,2020,Tim French,Tim,French,https://ballotpedia.org/Tim_French
WY-0W09E2F_Livingston_T,0W09E2F,2020,Theresa Livingston,Theresa,Livingston,https://ballotpedia.org/Theresa_Livingston
WY-750P4FS_Cooper_E,750P4FS,2020,Edward Cooper,Edward,Cooper,https://ballotpedia.org/Edward_Cooper
WY-8AO8N92_Kinskey_D,8AO8N92,2020,Dave Kinskey,Dave,Kinskey,https://ballotpedia.org/Dave_Kinskey
WY-1K572DS_McKeown_T,1K572DS,2020,Troy McKeown,Troy,McKeown,https://ballotpedia.org/Troy_McKeown
WY-H76N2O5_Salazar_T,H76N2O5,2020,Tim Salazar,Tim,Salazar,https://ballotpedia.org/Tim_Salazar
WY-5D627YC_Anderson_J,5D627YC,2020,James Anderson,James,Anderson,https://ballotpedia.org/James_Anderson_(Wyoming)
WY-5972QDL_Scott_C,5972QDL,2020,Charles Scott,Charles,Scott,https://ballotpedia.org/Charles_Scott_(Wyoming)
WY-XGJ3185_Degroot_W,XGJ3185,2020,Wendy Degroot,Wendy,Degroot,https://ballotpedia.org/Wendy_Degroot
AK-906X3ZW_LeBon_B,906X3ZW,2020,Bart LeBon,Bart,LeBon,https://ballotpedia.org/Bart_LeBon
AK-P09YX01_Quist_C,P09YX01,2020,Christopher Quist,Christopher,Quist,https://ballotpedia.org/Christopher_Quist
AK-5G71UG8_Thompson_S,5G71UG8,2020,Steve Thompson,Steve,Thompson,https://ballotpedia.org/Steve_Thompson_(Alaska)
AK-JY0I835_Youmans_J,JY0I835,2020,Jeremiah Youmans,Jeremiah,Youmans,https://ballotpedia.org/Jeremiah_Youmans
AK-303U2BK_Prax_G,303U2BK,2020,Glenn Prax,Glenn,Prax,https://ballotpedia.org/Glenn_Prax
AK-Y319A3B_Hopkins_G,Y319A3B,2020,Grier Hopkins,Grier,Hopkins,https://ballotpedia.org/Grier_Hopkins
AK-B15VR98_Kurber_K,B15VR98,2020,Keith Kurber,Keith,Kurber,https://ballotpedia.org/Keith_Kurber
AK-5I44RH2_Wool_A,5I44RH2,2020,Adam Wool,Adam,Wool,https://ballotpedia.org/Adam_Wool
AK-N2T1A52_McKinley_K,N2T1A52,2020,Kevin McKinley,Kevin,McKinley,https://ballotpedia.org/Kevin_McKinley
AK-19J91YF_Hnilicka_J,19J91YF,2020,Julia Hnilicka,Julia,Hnilicka,https://ballotpedia.org/Julia_Hnilicka
AK-H59S3E2_Cronk_M,H59S3E2,2020,Mike Cronk,Mike,Cronk,https://ballotpedia.org/Mike_Cronk
AK-10H76DS_Riley_D,10H76DS,2020,Deborah Riley,Deborah,Riley,https://ballotpedia.org/Deborah_Riley_(Alaska)
AK-G4D628H_Verhagen_E,G4D628H,2020,Elijah Verhagen,Elijah,Verhagen,https://ballotpedia.org/Elijah_Verhagen
AK-6083JDY_Carlson_V,6083JDY,2020,Vernon Carlson,Vernon,Carlson,https://ballotpedia.org/Vernon_Carlson
AK-T4632WA_Kurka_C,T4632WA,2020,Christopher Kurka,Christopher,Kurka,https://ballotpedia.org/Christopher_Kurka
AK-BAX7674_Burton_J,BAX7674,2020,Jamin Burton,Jamin,Burton,https://ballotpedia.org/Jamin_Burton
AK-OZ270Z1_Hartley_A,OZ270Z1,2020,Alma Hartley,Alma,Hartley,https://ballotpedia.org/Alma_Hartley
AK-YE511R7_McCabe_K,YE511R7,2020,Kevin McCabe,Kevin,McCabe,https://ballotpedia.org/Kevin_McCabe_(Alaska)
AK-1745JIH_Rauscher_G,1745JIH,2020,George Rauscher,George,Rauscher,https://ballotpedia.org/George_Rauscher
AK-T346K3N_Johnson_B,T346K3N,2020,Bill Johnson,Bill,Johnson,https://ballotpedia.org/Bill_Johnson_(Alaska)
AK-LB0O758_Eastman_D,LB0O758,2020,David Eastman,David,Eastman,https://ballotpedia.org/David_Eastman
AK-32C6CM6_Stein-Olson_M,32C6CM6,2020,Monica Stein-Olson,Monica,Stein-Olson,https://ballotpedia.org/Monica_Stein-Olson
AK-F7R19H1_Johnson_D,F7R19H1,2020,DeLena Johnson,DeLena,Johnson,https://ballotpedia.org/DeLena_Johnson
AK-P79WY17_Hackbarth_A,P79WY17,2020,Andrea Hackbarth,Andrea,Hackbarth,https://ballotpedia.org/Andrea_Hackbarth
AK-Z9820QL_Tilton_C,Z9820QL,2020,Cathy Tilton,Cathy,Tilton,https://ballotpedia.org/Cathy_L._Tilton
AK-7KD3C85_Sr._J,7KD3C85,2020,James Canitz Sr.,James,Sr.,https://ballotpedia.org/James_Canitz_Sr.
AK-06I9VP7_McCarty_K,06I9VP7,2020,Ken McCarty,Ken,McCarty,https://ballotpedia.org/Ken_McCarty
AK-Z4B541H_Merrick_K,Z4B541H,2020,Kelly Merrick,Kelly,Merrick,https://ballotpedia.org/Kelly_Merrick
AK-67C5FB4_Risinger_M,67C5FB4,2020,Michael Risinger,Michael,Risinger,https://ballotpedia.org/Michael_Risinger_(Alaska)
AK-659XD0W_Franks_L,659XD0W,2020,Lyn Franks,Lyn,Franks,https://ballotpedia.org/Lyn_Franks
AK-51NB61F_Nelson_D,51NB61F,2020,David Nelson,David,Nelson,https://ballotpedia.org/David_Nelson_(Alaska)
AK-2H01TM2_Spohnholz_I,2H01TM2,2020,Ivy Spohnholz,Ivy,Spohnholz,https://ballotpedia.org/Ivy_Spohnholz
AK-9KIC288_Bauer_P,9KIC288,2020,Paul Bauer,Paul,Bauer,https://ballotpedia.org/Paul_Bauer
AK-G08C80Z_Kohlhaas_S,G08C80Z,2020,Scott Kohlhaas,Scott,Kohlhaas,https://ballotpedia.org/Scott_Kohlhaas
AK-0040YZQ_Josephson_A,0040YZQ,2020,Andy Josephson,Andy,Josephson,https://ballotpedia.org/Andrew_L._Josephson
AK-B8W5G02_Drummond_H,B8W5G02,2020,Harriet Drummond,Harriet,Drummond,https://ballotpedia.org/Harriet_A._Drummond
AK-R44BD47_Tarr_G,R44BD47,2020,Geran Tarr,Geran,Tarr,https://ballotpedia.org/Geran_Tarr
AK-G6238RB_Fields_Z,G6238RB,2020,Zack Fields,Zack,Fields,https://ballotpedia.org/Zack_Fields_(Alaska)
AK-587YHV6_Claman_M,587YHV6,2020,Matt Claman,Matt,Claman,https://ballotpedia.org/Matt_Claman
AK-I6G73U4_Largent_L,I6G73U4,2020,Lynette Largent,Lynette,Largent,https://ballotpedia.org/Lynette_Largent
AK-33LJ9Q1_Rasmussen_S,33LJ9Q1,2020,Sara Rasmussen,Sara,Rasmussen,https://ballotpedia.org/Sara_Rasmussen
AK-C7223OP_Nees_D,C7223OP,2020,David Nees,David,Nees,https://ballotpedia.org/David_Nees
AK-68MN4A3_Trimble_S,68MN4A3,2020,Stephen Trimble,Stephen,Trimble,https://ballotpedia.org/Stephen_Trimble
AK-2GS3C37_Tuck_C,2GS3C37,2020,Chris Tuck,Chris,Tuck,https://ballotpedia.org/Chris_S._Tuck
AK-E954JU1_Henslee_K,E954JU1,2020,Katherine Henslee,Katherine,Henslee,https://ballotpedia.org/Katherine_Henslee
AK-J1HF032_Huit_T,J1HF032,2020,Timothy Huit,Timothy,Huit,https://ballotpedia.org/Timothy_Huit
AK-5ZR6X16_Levi_S,5ZR6X16,2020,Sue Levi,Sue,Levi,https://ballotpedia.org/Sue_Levi
AK-XH4U218_McKay_T,XH4U218,2020,Thomas McKay,Thomas,McKay,https://ballotpedia.org/Thomas_McKay
AK-8T20L4E_Gillis_M,8T20L4E,2020,Mel Gillis,Mel,Gillis,https://ballotpedia.org/Mel_Gillis
AK-3Q584JQ_Schrage_C,3Q584JQ,2020,Calvin Schrage,Calvin,Schrage,https://ballotpedia.org/Calvin_Schrage
AK-46CP54K_Shaw_L,46CP54K,2020,Laddie Shaw,Laddie,Shaw,https://ballotpedia.org/Laddie_Shaw
AK-0P62X5K_Pruitt_L,0P62X5K,2020,Lance Pruitt,Lance,Pruitt,https://ballotpedia.org/Lance_Pruitt
AK-27CVX61_Snyder_L,27CVX61,2020,Liz Snyder,Liz,Snyder,https://ballotpedia.org/Liz_Snyder
AK-1L10J4H_Kaufman_J,1L10J4H,2020,James Kaufman,James,Kaufman,https://ballotpedia.org/James_Kaufman
AK-X8629MV_Fletcher_B,X8629MV,2020,Benjamin Fletcher,Benjamin,Fletcher,https://ballotpedia.org/Benjamin_Fletcher
AK-B4Z788O_LaFrance_S,B4Z788O,2020,Suzanne LaFrance,Suzanne,LaFrance,https://ballotpedia.org/Suzanne_LaFrance
AK-1TE67Y7_Garcia_L,1TE67Y7,2020,L. Adolph Garcia,L.,Garcia,https://ballotpedia.org/L._Adolph_Garcia
AK-8DF185Z_Carpenter_B,8DF185Z,2020,Ben Carpenter,Ben,Carpenter,https://ballotpedia.org/Ben_Carpenter
AK-671TNT3_Dale_P,671TNT3,2020,Paul Dale,Paul,Dale,https://ballotpedia.org/Paul_Dale
AK-722J7AT_Gillham_R,722J7AT,2020,Ron Gillham,Ron,Gillham,https://ballotpedia.org/Ron_Gillham
AK-LPM7841_Baisden_J,LPM7841,2020,James Baisden,James,Baisden,https://ballotpedia.org/James_Baisden
AK-BF4016R_Vance_S,BF4016R,2020,Sarah Vance,Sarah,Vance,https://ballotpedia.org/Sarah_Vance_(Alaska)
AK-8H60VL0_Cooper_K,8H60VL0,2020,Kelly Cooper,Kelly,Cooper,https://ballotpedia.org/Kelly_Cooper
AK-0Q84BM2_Stutes_L,0Q84BM2,2020,Louise Stutes,Louise,Stutes,https://ballotpedia.org/Louise_Stutes
AK-2RO2Z67_Hannan_S,2RO2Z67,2020,Sara Hannan,Sara,Hannan,https://ballotpedia.org/Sara_Hannan
AK-9Z907JP_Story_A,9Z907JP,2020,Andi Story,Andi,Story,https://ballotpedia.org/Andi_Story
AK-P572RE3_King_E,P572RE3,2020,Edward King,Edward,King,https://ballotpedia.org/Edward_King_(Alaska)
AK-CY7L107_Kreiss-Tomkins_J,CY7L107,2020,Jonathan Kreiss-Tomkins,Jonathan,Kreiss-Tomkins,https://ballotpedia.org/Jonathan_S._Kreiss-Tomkins
AK-WOG5609_Skaflestad_K,WOG5609,2020,Kenny Karl Skaflestad,Kenny,Skaflestad,https://ballotpedia.org/Kenny_Karl_Skaflestad
AK-P4361NL_Ortiz_D,P4361NL,2020,Daniel Ortiz,Daniel,Ortiz,https://ballotpedia.org/Daniel_H._Ortiz
AK-089LS6X_Becker_L,089LS6X,2020,Leslie Becker,Leslie,Becker,https://ballotpedia.org/Leslie_Becker
AK-W72T0D9_Edgmon_B,W72T0D9,2020,Bryce Edgmon,Bryce,Edgmon,https://ballotpedia.org/Bryce_E._Edgmon
AK-V2WN830_Zulkosky_T,V2WN830,2020,Tiffany Zulkosky,Tiffany,Zulkosky,https://ballotpedia.org/Tiffany_Zulkosky
AK-96YPA56_Keppel_W,96YPA56,2020,Willy Keppel,Willy,Keppel,https://ballotpedia.org/Willy_Keppel
AK-I623GJ1_Foster_N,I623GJ1,2020,Neal Foster,Neal,Foster,https://ballotpedia.org/Neal_Winston_Foster
AK-98S55SV_Holmes_D,98S55SV,2020,Dan Holmes,Dan,Holmes,https://ballotpedia.org/Dan_Holmes
AK-N75ZC15_Ferguson_E,N75ZC15,2020,Elizabeth Ferguson,Elizabeth,Ferguson,https://ballotpedia.org/Elizabeth_Ferguson
AK-91N3S2N_Patkotak_J,91N3S2N,2020,Josiah Patkotak,Josiah,Patkotak,https://ballotpedia.org/Josiah_Patkotak
AZ-4X4H67Z_Stahl_J,4X4H67Z,2020,Judy Stahl,Judy,Stahl,https://ballotpedia.org/Judy_Stahl
AZ-0W15T3T_Burges_J,0W15T3T,2020,Judy Burges,Judy,Burges,https://ballotpedia.org/Judy_Burges
AZ-K2L724U_Nguyen_Q,K2L724U,2020,Quang Nguyen,Quang,Nguyen,https://ballotpedia.org/Quang_Nguyen
AZ-70H3PG4_Hernandez_D,70H3PG4,2020,Daniel Hernandez Jr.,Daniel,Hernandez,https://ballotpedia.org/Daniel_Hernandez_Jr.
AZ-XE8777K_Dalessandro_A,XE8777K,2020,Andrea Dalessandro,Andrea,Dalessandro,https://ballotpedia.org/Andrea_Dalessandro
AZ-T5C158U_McEwen_D,T5C158U,2020,Deborah McEwen,Deborah,McEwen,https://ballotpedia.org/Deborah_McEwen
AZ-07A7E1R_Cano_A,07A7E1R,2020,Andres Cano,Andres,Cano,https://ballotpedia.org/Andres_Cano
AZ-FTL2690_Hernandez_A,FTL2690,2020,Alma Hernandez,Alma,Hernandez,https://ballotpedia.org/Alma_Hernandez
AZ-0YZ95I0_Fernandez_C,0YZ95I0,2020,Charlene Fernandez,Charlene,Fernandez,https://ballotpedia.org/Charlene_Fernandez
AZ-V95BM51_Peten_G,V95BM51,2020,Geraldine Peten,Geraldine,Peten,https://ballotpedia.org/Geraldine_Peten
AZ-9X8O3F1_John_J,9X8O3F1,2020,Joel John,Joel,John,https://ballotpedia.org/Joel_John
AZ-37U37BL_Biasiucci_L,37U37BL,2020,Leo Biasiucci,Leo,Biasiucci,https://ballotpedia.org/Leo_Biasiucci
AZ-I6QF475_Cobb_R,I6QF475,2020,Regina Cobb,Regina,Cobb,https://ballotpedia.org/Regina_Cobb
AZ-V51FN39_Evans_C,V51FN39,2020,Coral Evans,Coral,Evans,https://ballotpedia.org/Coral_Evans
AZ-5U9D0E1_Blackman_W,5U9D0E1,2020,Walter Blackman,Walter,Blackman,https://ballotpedia.org/Walter_Blackman
AZ-A0Z6F31_Barton_B,A0Z6F31,2020,Brenda Barton,Brenda,Barton,https://ballotpedia.org/Brenda_Barton
AZ-WX28K16_Babbott_A,WX28K16,2020,Art Babbott,Art,Babbott,https://ballotpedia.org/Art_Babbott
AZ-E5S97F3_Teller_A,E5S97F3,2020,Arlando Teller,Arlando,Teller,https://ballotpedia.org/Arlando_Teller
AZ-74Y1BQ4_Tsosie_M,74Y1BQ4,2020,Myron Tsosie,Myron,Tsosie,https://ballotpedia.org/Myron_Tsosie
AZ-8G78MT9_Parks_J,8G78MT9,2020,Jim Parks,Jim,Parks,https://ballotpedia.org/Jim_Parks
AZ-9W83D1D_Peelman_D,9W83D1D,2020,David Peelman,David,Peelman,https://ballotpedia.org/David_Peelman
AZ-V1635MN_Wisener_D,V1635MN,2020,Dylan Wisener,Dylan,Wisener,https://ballotpedia.org/Dylan_Wisener
AZ-48P3PX9_Girard_S,48P3PX9,2020,Sharon Girard,Sharon,Girard,https://ballotpedia.org/Sharon_Girard
AZ-4PF3K67_Lessard_C,4PF3K67,2020,Cristefano Lessard,Cristefano,Lessard,https://ballotpedia.org/Cristefano_Lessard
AZ-8Q176SD_Cook_D,8Q176SD,2020,David Cook,David,Cook,https://ballotpedia.org/David_Cook_(Arizona)
AZ-MP65N29_Pratt_F,MP65N29,2020,Frank Pratt,Frank,Pratt,https://ballotpedia.org/Frank_Pratt
AZ-0O94Y4F_Friese_R,0O94Y4F,2020,Randall Friese,Randall,Friese,https://ballotpedia.org/Randall_Friese
AZ-16P72OP_Hannley_P,16P72OP,2020,Pamela Powers Hannley,Pamela,Hannley,https://ballotpedia.org/Pamela_Powers_Hannley
AZ-JF7854Y_Lyons_B,JF7854Y,2020,Brendan Lyons,Brendan,Lyons,https://ballotpedia.org/Brendan_Lyons
AZ-V6W640P_DeGrazia_D,V6W640P,2020,Domingo DeGrazia,Domingo,DeGrazia,https://ballotpedia.org/Domingo_DeGrazia
AZ-E2M5A31_Hamilton_S,E2M5A31,2020,Stephanie Stahl Hamilton,Stephanie,Hamilton,https://ballotpedia.org/Stephanie_Stahl_Hamilton
AZ-G51I1G8_Gummere_M,G51I1G8,2020,Mabelle Gummere,Mabelle,Gummere,https://ballotpedia.org/Mabelle_Gummere
AZ-5D4Y89W_Hicks_M,5D4Y89W,2020,Michael Hicks,Michael,Hicks,https://ballotpedia.org/Michael_Hicks
AZ-KLM1933_Perez_F,KLM1933,2020,Felipe Perez,Felipe,Perez,https://ballotpedia.org/Felipe_Perez
AZ-9K9B0O9_Finchem_M,9K9B0O9,2020,Mark Finchem,Mark,Finchem,https://ballotpedia.org/Mark_Finchem
AZ-7LE0V11_Roberts_B,7LE0V11,2020,Bret Roberts,Bret,Roberts,https://ballotpedia.org/Bret_Roberts
AZ-0UF4Q25_Murphy_W,0UF4Q25,2020,Wade Murphy,Wade,Murphy,https://ballotpedia.org/Wade_Murphy
AZ-J8W690T_Clark_K,J8W690T,2020,Kristin Clark,Kristin,Clark,https://ballotpedia.org/Kristin_Clark
AZ-1PAF140_Grantham_T,1PAF140,2020,Travis Grantham,Travis,Grantham,https://ballotpedia.org/Travis_Grantham
AZ-3O87B1H_Hoffman_J,3O87B1H,2020,Jake Hoffman,Jake,Hoffman,https://ballotpedia.org/Jake_Hoffman
AZ-99C0Z6Q_Sandoval_M,99C0Z6Q,2020,Mariana Sandoval,Mariana,Sandoval,https://ballotpedia.org/Mariana_Sandoval
AZ-8X270WA_Dunn_T,8X270WA,2020,Tim Dunn,Tim,Dunn,https://ballotpedia.org/Tim_Dunn_(Arizona)
AZ-48Y74ZE_Osborne_J,48Y74ZE,2020,Joanne Osborne,Joanne,Osborne,https://ballotpedia.org/Joanne_Osborne
AZ-Z858R4R_Maestas-Condos_R,Z858R4R,2020,Ronnie Maestas-Condos,Ronnie,Maestas-Condos,https://ballotpedia.org/Ronnie_Maestas-Condos
AZ-W7A0Z55_Moschetti_K,W7A0Z55,2020,Kimberly Moschetti,Kimberly,Moschetti,https://ballotpedia.org/Kimberly_Moschetti
AZ-4KU51I9_Hampton_J,4KU51I9,2020,Joshua Hampton,Joshua,Hampton,https://ballotpedia.org/Joshua_Hampton_(Arizona)
AZ-9O45E6V_Griffin_G,9O45E6V,2020,Gail Griffin,Gail,Griffin,https://ballotpedia.org/Gail_Griffin
AZ-981RKC5_Nutt_B,981RKC5,2020,Becky Nutt,Becky,Nutt,https://ballotpedia.org/Becky_Nutt
AZ-NQ0I937_Dybvig-Pawelko_K,NQ0I937,2020,Kristin Dybvig-Pawelko,Kristin,Dybvig-Pawelko,https://ballotpedia.org/Kristin_Dybvig-Pawelko
AZ-9708TLA_Kaiser_S,9708TLA,2020,Steve Kaiser,Steve,Kaiser,https://ballotpedia.org/Steve_Kaiser
AZ-V7WE285_Wilmeth_J,V7WE285,2020,Justin Wilmeth,Justin,Wilmeth,https://ballotpedia.org/Justin_Wilmeth
AZ-2R58SI9_Hunter_H,2R58SI9,2020,Helen Hunter,Helen,Hunter,https://ballotpedia.org/Helen_Hunter
AZ-5I25X7O_Fillmore_J,5I25X7O,2020,John Fillmore,John,Fillmore,https://ballotpedia.org/John_Fillmore
AZ-46MN86B_Parker_J,46MN86B,2020,Jacqueline Parker,Jacqueline,Parker,https://ballotpedia.org/Jacqueline_Parker
AZ-D6Z48M9_Pawlik_J,D6Z48M9,2020,Jennifer Pawlik,Jennifer,Pawlik,https://ballotpedia.org/Jennifer_Pawlik
AZ-5A38M1E_Weninger_J,5A38M1E,2020,Jeff Weninger,Jeff,Weninger,https://ballotpedia.org/Jeff_Weninger
AZ-3KW01F0_Harris_L,3KW01F0,2020,Liz Harris,Liz,Harris,https://ballotpedia.org/Liz_Harris
AZ-YA4226B_Epstein_D,YA4226B,2020,Denise Epstein,Denise,Epstein,https://ballotpedia.org/Mitzi_Epstein
AZ-O15AV86_Jermaine_J,O15AV86,2020,Jennifer Jermaine,Jennifer,Jermaine,https://ballotpedia.org/Jennifer_Jermaine
AZ-S8W397E_Hawker_D,S8W397E,2020,Don Hawker,Don,Hawker,https://ballotpedia.org/Don_Hawker
AZ-O377PE2_Robson_B,O377PE2,2020,Bob Robson,Bob,Robson,https://ballotpedia.org/Bob_Robson
AZ-35O90KO_Wilson_C,35O90KO,2020,Chris Wilson,Chris,Wilson,https://ballotpedia.org/Chris_Wilson_(Arizona)
AZ-BU03X71_Espinoza_D,BU03X71,2020,Diego Espinoza,Diego,Espinoza,https://ballotpedia.org/Diego_Espinoza_(Arizona)
AZ-PO43N04_Sierra_L,PO43N04,2020,Lorenzo Sierra,Lorenzo,Sierra,https://ballotpedia.org/Lorenzo_Sierra
AZ-0A257WN_Quijada_J,0A257WN,2020,Joe Quijada,Joe,Quijada,https://ballotpedia.org/Joe_Quijada
AZ-5P92XE9_Schwiebert_J,5P92XE9,2020,Judy Schwiebert,Judy,Schwiebert,https://ballotpedia.org/Judy_Schwiebert
AZ-89UYB77_Bolick_S,89UYB77,2020,Shawnna Bolick,Shawnna,Bolick,https://ballotpedia.org/Shawnna_Bolick
AZ-1S6WJ93_Kern_A,1S6WJ93,2020,Anthony Kern,Anthony,Kern,https://ballotpedia.org/Anthony_Kern
AZ-6DA089O_Knecht_K,6DA089O,2020,Kathy Knecht,Kathy,Knecht,https://ballotpedia.org/Kathy_Knecht
AZ-YZ22K46_Payne_K,YZ22K46,2020,Kevin Payne,Kevin,Payne,https://ballotpedia.org/Kevin_Payne
AZ-75DGL49_Pingerelli_B,75DGL49,2020,Beverly Pingerelli,Beverly,Pingerelli,https://ballotpedia.org/Beverly_Pingerelli
AZ-YZK0986_Garcia_W,YZK0986,2020,Wendy Garcia,Wendy,Garcia,https://ballotpedia.org/Wendy_Garcia
